state_name,date,election_type,party,govt_type,election_key,state_abbr
alabama,1982-11-02,g,np,congress,1982-11-02-g-AL,AL
arizona,1982-11-02,g,np,congress,1982-11-02-g-AZ,AZ
arkansas,1982-11-02,g,np,congress,1982-11-02-g-AR,AR
california,1982-11-02,g,np,congress,1982-11-02-g-CA,CA
colorado,1982-11-02,g,np,congress,1982-11-02-g-CO,CO
connecticut,1982-11-02,g,np,congress,1982-11-02-g-CT,CT
delaware,1982-11-02,g,np,congress,1982-11-02-g-DE,DE
district of columbia,1982-11-02,g,np,congress,1982-11-02-g-DC,DC
florida,1982-11-02,g,np,congress,1982-11-02-g-FL,FL
georgia,1982-11-02,g,np,congress,1982-11-02-g-GA,GA
idaho,1982-11-02,g,np,congress,1982-11-02-g-ID,ID
illinois,1982-11-02,g,np,congress,1982-11-02-g-IL,IL
indiana,1982-11-02,g,np,congress,1982-11-02-g-IN,IN
iowa,1982-11-02,g,np,congress,1982-11-02-g-IA,IA
kansas,1982-11-02,g,np,congress,1982-11-02-g-KS,KS
kentucky,1982-11-02,g,np,congress,1982-11-02-g-KY,KY
louisiana,1982-11-02,g,np,congress,1982-11-02-g-LA,LA
maine,1982-11-02,g,np,congress,1982-11-02-g-ME,ME
montana,1982-11-02,g,np,congress,1982-11-02-g-MT,MT
nebraska,1982-11-02,g,np,congress,1982-11-02-g-NE,NE
nevada,1982-11-02,g,np,congress,1982-11-02-g-NV,NV
new hampshire,1982-11-02,g,np,congress,1982-11-02-g-NH,NH
new jersey,1982-11-02,g,np,congress,1982-11-02-g-NJ,NJ
new mexico,1982-11-02,g,np,congress,1982-11-02-g-NM,NM
new york,1982-11-02,g,np,congress,1982-11-02-g-NY,NY
north carolina,1982-11-02,g,np,congress,1982-11-02-g-NC,NC
north dakota,1982-11-02,g,np,congress,1982-11-02-g-ND,ND
ohio,1982-11-02,g,np,congress,1982-11-02-g-OH,OH
oklahoma,1982-11-02,g,np,congress,1982-11-02-g-OK,OK
oregon,1982-11-02,g,np,congress,1982-11-02-g-OR,OR
maryland,1982-11-02,g,np,congress,1982-11-02-g-MD,MD
massachusetts,1982-11-02,g,np,congress,1982-11-02-g-MA,MA
michigan,1982-11-02,g,np,congress,1982-11-02-g-MI,MI
minnesota,1982-11-02,g,np,congress,1982-11-02-g-MN,MN
mississippi,1982-11-02,g,np,congress,1982-11-02-g-MS,MS
missouri,1982-11-02,g,np,congress,1982-11-02-g-MO,MO
pennsylvania,1982-11-02,g,np,congress,1982-11-02-g-PA,PA
rhode island,1982-11-02,g,np,congress,1982-11-02-g-RI,RI
south carolina,1982-11-02,g,np,congress,1982-11-02-g-SC,SC
south dakota,1982-11-02,g,np,congress,1982-11-02-g-SD,SD
tennessee,1982-11-02,g,np,congress,1982-11-02-g-TN,TN
texas,1982-11-02,g,np,congress,1982-11-02-g-TX,TX
utah,1982-11-02,g,np,congress,1982-11-02-g-UT,UT
vermont,1982-11-02,g,np,congress,1982-11-02-g-VT,VT
virginia,1982-11-02,g,np,congress,1982-11-02-g-VA,VA
washington,1982-11-02,g,np,congress,1982-11-02-g-WA,WA
west virginia,1982-11-02,g,np,congress,1982-11-02-g-WV,WV
wisconsin,1982-11-02,g,np,congress,1982-11-02-g-WI,WI
wyoming,1982-11-02,g,np,congress,1982-11-02-g-WY,WY
alaska,1982-11-02,g,np,congress,1982-11-02-g-AK,AK
hawaii,1982-11-02,g,np,congress,1982-11-02-g-HI,HI
guam,1982-11-02,g,np,congress,1982-11-02-g-GU,GU
american samoa,1982-11-02,g,np,congress,1982-11-02-g-AS,AS
northern mariana islands,1982-11-02,g,np,congress,1982-11-02-g-MP,MP
virgin islands,1982-11-02,g,np,congress,1982-11-02-g-VI,VI
puerto rico,1982-11-02,g,np,congress,1982-11-02-g-PR,PR
alabama,1984-11-06,g,np,congress,1984-11-06-g-AL,AL
arizona,1984-11-06,g,np,congress,1984-11-06-g-AZ,AZ
arkansas,1984-11-06,g,np,congress,1984-11-06-g-AR,AR
california,1984-11-06,g,np,congress,1984-11-06-g-CA,CA
colorado,1984-11-06,g,np,congress,1984-11-06-g-CO,CO
connecticut,1984-11-06,g,np,congress,1984-11-06-g-CT,CT
delaware,1984-11-06,g,np,congress,1984-11-06-g-DE,DE
district of columbia,1984-11-06,g,np,congress,1984-11-06-g-DC,DC
florida,1984-11-06,g,np,congress,1984-11-06-g-FL,FL
georgia,1984-11-06,g,np,congress,1984-11-06-g-GA,GA
idaho,1984-11-06,g,np,congress,1984-11-06-g-ID,ID
illinois,1984-11-06,g,np,congress,1984-11-06-g-IL,IL
indiana,1984-11-06,g,np,congress,1984-11-06-g-IN,IN
iowa,1984-11-06,g,np,congress,1984-11-06-g-IA,IA
kansas,1984-11-06,g,np,congress,1984-11-06-g-KS,KS
kentucky,1984-11-06,g,np,congress,1984-11-06-g-KY,KY
louisiana,1984-11-06,g,np,congress,1984-11-06-g-LA,LA
maine,1984-11-06,g,np,congress,1984-11-06-g-ME,ME
montana,1984-11-06,g,np,congress,1984-11-06-g-MT,MT
nebraska,1984-11-06,g,np,congress,1984-11-06-g-NE,NE
nevada,1984-11-06,g,np,congress,1984-11-06-g-NV,NV
new hampshire,1984-11-06,g,np,congress,1984-11-06-g-NH,NH
new jersey,1984-11-06,g,np,congress,1984-11-06-g-NJ,NJ
new mexico,1984-11-06,g,np,congress,1984-11-06-g-NM,NM
new york,1984-11-06,g,np,congress,1984-11-06-g-NY,NY
north carolina,1984-11-06,g,np,congress,1984-11-06-g-NC,NC
north dakota,1984-11-06,g,np,congress,1984-11-06-g-ND,ND
ohio,1984-11-06,g,np,congress,1984-11-06-g-OH,OH
oklahoma,1984-11-06,g,np,congress,1984-11-06-g-OK,OK
oregon,1984-11-06,g,np,congress,1984-11-06-g-OR,OR
maryland,1984-11-06,g,np,congress,1984-11-06-g-MD,MD
massachusetts,1984-11-06,g,np,congress,1984-11-06-g-MA,MA
michigan,1984-11-06,g,np,congress,1984-11-06-g-MI,MI
minnesota,1984-11-06,g,np,congress,1984-11-06-g-MN,MN
mississippi,1984-11-06,g,np,congress,1984-11-06-g-MS,MS
missouri,1984-11-06,g,np,congress,1984-11-06-g-MO,MO
pennsylvania,1984-11-06,g,np,congress,1984-11-06-g-PA,PA
rhode island,1984-11-06,g,np,congress,1984-11-06-g-RI,RI
south carolina,1984-11-06,g,np,congress,1984-11-06-g-SC,SC
south dakota,1984-11-06,g,np,congress,1984-11-06-g-SD,SD
tennessee,1984-11-06,g,np,congress,1984-11-06-g-TN,TN
texas,1984-11-06,g,np,congress,1984-11-06-g-TX,TX
utah,1984-11-06,g,np,congress,1984-11-06-g-UT,UT
vermont,1984-11-06,g,np,congress,1984-11-06-g-VT,VT
virginia,1984-11-06,g,np,congress,1984-11-06-g-VA,VA
washington,1984-11-06,g,np,congress,1984-11-06-g-WA,WA
west virginia,1984-11-06,g,np,congress,1984-11-06-g-WV,WV
wisconsin,1984-11-06,g,np,congress,1984-11-06-g-WI,WI
wyoming,1984-11-06,g,np,congress,1984-11-06-g-WY,WY
alaska,1984-11-06,g,np,congress,1984-11-06-g-AK,AK
hawaii,1984-11-06,g,np,congress,1984-11-06-g-HI,HI
guam,1984-11-06,g,np,congress,1984-11-06-g-GU,GU
american samoa,1984-11-06,g,np,congress,1984-11-06-g-AS,AS
northern mariana islands,1984-11-06,g,np,congress,1984-11-06-g-MP,MP
virgin islands,1984-11-06,g,np,congress,1984-11-06-g-VI,VI
puerto rico,1984-11-06,g,np,congress,1984-11-06-g-PR,PR
alabama,1986-11-04,g,np,congress,1986-11-04-g-AL,AL
arizona,1986-11-04,g,np,congress,1986-11-04-g-AZ,AZ
arkansas,1986-11-04,g,np,congress,1986-11-04-g-AR,AR
california,1986-11-04,g,np,congress,1986-11-04-g-CA,CA
colorado,1986-11-04,g,np,congress,1986-11-04-g-CO,CO
connecticut,1986-11-04,g,np,congress,1986-11-04-g-CT,CT
delaware,1986-11-04,g,np,congress,1986-11-04-g-DE,DE
district of columbia,1986-11-04,g,np,congress,1986-11-04-g-DC,DC
florida,1986-11-04,g,np,congress,1986-11-04-g-FL,FL
georgia,1986-11-04,g,np,congress,1986-11-04-g-GA,GA
idaho,1986-11-04,g,np,congress,1986-11-04-g-ID,ID
illinois,1986-11-04,g,np,congress,1986-11-04-g-IL,IL
indiana,1986-11-04,g,np,congress,1986-11-04-g-IN,IN
iowa,1986-11-04,g,np,congress,1986-11-04-g-IA,IA
kansas,1986-11-04,g,np,congress,1986-11-04-g-KS,KS
kentucky,1986-11-04,g,np,congress,1986-11-04-g-KY,KY
louisiana,1986-11-04,g,np,congress,1986-11-04-g-LA,LA
maine,1986-11-04,g,np,congress,1986-11-04-g-ME,ME
montana,1986-11-04,g,np,congress,1986-11-04-g-MT,MT
nebraska,1986-11-04,g,np,congress,1986-11-04-g-NE,NE
nevada,1986-11-04,g,np,congress,1986-11-04-g-NV,NV
new hampshire,1986-11-04,g,np,congress,1986-11-04-g-NH,NH
new jersey,1986-11-04,g,np,congress,1986-11-04-g-NJ,NJ
new mexico,1986-11-04,g,np,congress,1986-11-04-g-NM,NM
new york,1986-11-04,g,np,congress,1986-11-04-g-NY,NY
north carolina,1986-11-04,g,np,congress,1986-11-04-g-NC,NC
north dakota,1986-11-04,g,np,congress,1986-11-04-g-ND,ND
ohio,1986-11-04,g,np,congress,1986-11-04-g-OH,OH
oklahoma,1986-11-04,g,np,congress,1986-11-04-g-OK,OK
oregon,1986-11-04,g,np,congress,1986-11-04-g-OR,OR
maryland,1986-11-04,g,np,congress,1986-11-04-g-MD,MD
massachusetts,1986-11-04,g,np,congress,1986-11-04-g-MA,MA
michigan,1986-11-04,g,np,congress,1986-11-04-g-MI,MI
minnesota,1986-11-04,g,np,congress,1986-11-04-g-MN,MN
mississippi,1986-11-04,g,np,congress,1986-11-04-g-MS,MS
missouri,1986-11-04,g,np,congress,1986-11-04-g-MO,MO
pennsylvania,1986-11-04,g,np,congress,1986-11-04-g-PA,PA
rhode island,1986-11-04,g,np,congress,1986-11-04-g-RI,RI
south carolina,1986-11-04,g,np,congress,1986-11-04-g-SC,SC
south dakota,1986-11-04,g,np,congress,1986-11-04-g-SD,SD
tennessee,1986-11-04,g,np,congress,1986-11-04-g-TN,TN
texas,1986-11-04,g,np,congress,1986-11-04-g-TX,TX
utah,1986-11-04,g,np,congress,1986-11-04-g-UT,UT
vermont,1986-11-04,g,np,congress,1986-11-04-g-VT,VT
virginia,1986-11-04,g,np,congress,1986-11-04-g-VA,VA
washington,1986-11-04,g,np,congress,1986-11-04-g-WA,WA
west virginia,1986-11-04,g,np,congress,1986-11-04-g-WV,WV
wisconsin,1986-11-04,g,np,congress,1986-11-04-g-WI,WI
wyoming,1986-11-04,g,np,congress,1986-11-04-g-WY,WY
alaska,1986-11-04,g,np,congress,1986-11-04-g-AK,AK
hawaii,1986-11-04,g,np,congress,1986-11-04-g-HI,HI
guam,1986-11-04,g,np,congress,1986-11-04-g-GU,GU
american samoa,1986-11-04,g,np,congress,1986-11-04-g-AS,AS
northern mariana islands,1986-11-04,g,np,congress,1986-11-04-g-MP,MP
virgin islands,1986-11-04,g,np,congress,1986-11-04-g-VI,VI
puerto rico,1986-11-04,g,np,congress,1986-11-04-g-PR,PR
alabama,1988-11-01,g,np,congress,1988-11-01-g-AL,AL
arizona,1988-11-01,g,np,congress,1988-11-01-g-AZ,AZ
arkansas,1988-11-01,g,np,congress,1988-11-01-g-AR,AR
california,1988-11-01,g,np,congress,1988-11-01-g-CA,CA
colorado,1988-11-01,g,np,congress,1988-11-01-g-CO,CO
connecticut,1988-11-01,g,np,congress,1988-11-01-g-CT,CT
delaware,1988-11-01,g,np,congress,1988-11-01-g-DE,DE
district of columbia,1988-11-01,g,np,congress,1988-11-01-g-DC,DC
florida,1988-11-01,g,np,congress,1988-11-01-g-FL,FL
georgia,1988-11-01,g,np,congress,1988-11-01-g-GA,GA
idaho,1988-11-01,g,np,congress,1988-11-01-g-ID,ID
illinois,1988-11-01,g,np,congress,1988-11-01-g-IL,IL
indiana,1988-11-01,g,np,congress,1988-11-01-g-IN,IN
iowa,1988-11-01,g,np,congress,1988-11-01-g-IA,IA
kansas,1988-11-01,g,np,congress,1988-11-01-g-KS,KS
kentucky,1988-11-01,g,np,congress,1988-11-01-g-KY,KY
louisiana,1988-11-01,g,np,congress,1988-11-01-g-LA,LA
maine,1988-11-01,g,np,congress,1988-11-01-g-ME,ME
montana,1988-11-01,g,np,congress,1988-11-01-g-MT,MT
nebraska,1988-11-01,g,np,congress,1988-11-01-g-NE,NE
nevada,1988-11-01,g,np,congress,1988-11-01-g-NV,NV
new hampshire,1988-11-01,g,np,congress,1988-11-01-g-NH,NH
new jersey,1988-11-01,g,np,congress,1988-11-01-g-NJ,NJ
new mexico,1988-11-01,g,np,congress,1988-11-01-g-NM,NM
new york,1988-11-01,g,np,congress,1988-11-01-g-NY,NY
north carolina,1988-11-01,g,np,congress,1988-11-01-g-NC,NC
north dakota,1988-11-01,g,np,congress,1988-11-01-g-ND,ND
ohio,1988-11-01,g,np,congress,1988-11-01-g-OH,OH
oklahoma,1988-11-01,g,np,congress,1988-11-01-g-OK,OK
oregon,1988-11-01,g,np,congress,1988-11-01-g-OR,OR
maryland,1988-11-01,g,np,congress,1988-11-01-g-MD,MD
massachusetts,1988-11-01,g,np,congress,1988-11-01-g-MA,MA
michigan,1988-11-01,g,np,congress,1988-11-01-g-MI,MI
minnesota,1988-11-01,g,np,congress,1988-11-01-g-MN,MN
mississippi,1988-11-01,g,np,congress,1988-11-01-g-MS,MS
missouri,1988-11-01,g,np,congress,1988-11-01-g-MO,MO
pennsylvania,1988-11-01,g,np,congress,1988-11-01-g-PA,PA
rhode island,1988-11-01,g,np,congress,1988-11-01-g-RI,RI
south carolina,1988-11-01,g,np,congress,1988-11-01-g-SC,SC
south dakota,1988-11-01,g,np,congress,1988-11-01-g-SD,SD
tennessee,1988-11-01,g,np,congress,1988-11-01-g-TN,TN
texas,1988-11-01,g,np,congress,1988-11-01-g-TX,TX
utah,1988-11-01,g,np,congress,1988-11-01-g-UT,UT
vermont,1988-11-01,g,np,congress,1988-11-01-g-VT,VT
virginia,1988-11-01,g,np,congress,1988-11-01-g-VA,VA
washington,1988-11-01,g,np,congress,1988-11-01-g-WA,WA
west virginia,1988-11-01,g,np,congress,1988-11-01-g-WV,WV
wisconsin,1988-11-01,g,np,congress,1988-11-01-g-WI,WI
wyoming,1988-11-01,g,np,congress,1988-11-01-g-WY,WY
alaska,1988-11-01,g,np,congress,1988-11-01-g-AK,AK
hawaii,1988-11-01,g,np,congress,1988-11-01-g-HI,HI
guam,1988-11-01,g,np,congress,1988-11-01-g-GU,GU
american samoa,1988-11-01,g,np,congress,1988-11-01-g-AS,AS
northern mariana islands,1988-11-01,g,np,congress,1988-11-01-g-MP,MP
virgin islands,1988-11-01,g,np,congress,1988-11-01-g-VI,VI
puerto rico,1988-11-01,g,np,congress,1988-11-01-g-PR,PR
alabama,1990-11-06,g,np,congress,1990-11-06-g-AL,AL
arizona,1990-11-06,g,np,congress,1990-11-06-g-AZ,AZ
arkansas,1990-11-06,g,np,congress,1990-11-06-g-AR,AR
california,1990-11-06,g,np,congress,1990-11-06-g-CA,CA
colorado,1990-11-06,g,np,congress,1990-11-06-g-CO,CO
connecticut,1990-11-06,g,np,congress,1990-11-06-g-CT,CT
delaware,1990-11-06,g,np,congress,1990-11-06-g-DE,DE
district of columbia,1990-11-06,g,np,congress,1990-11-06-g-DC,DC
florida,1990-11-06,g,np,congress,1990-11-06-g-FL,FL
georgia,1990-11-06,g,np,congress,1990-11-06-g-GA,GA
idaho,1990-11-06,g,np,congress,1990-11-06-g-ID,ID
illinois,1990-11-06,g,np,congress,1990-11-06-g-IL,IL
indiana,1990-11-06,g,np,congress,1990-11-06-g-IN,IN
iowa,1990-11-06,g,np,congress,1990-11-06-g-IA,IA
kansas,1990-11-06,g,np,congress,1990-11-06-g-KS,KS
kentucky,1990-11-06,g,np,congress,1990-11-06-g-KY,KY
louisiana,1990-11-06,g,np,congress,1990-11-06-g-LA,LA
maine,1990-11-06,g,np,congress,1990-11-06-g-ME,ME
montana,1990-11-06,g,np,congress,1990-11-06-g-MT,MT
nebraska,1990-11-06,g,np,congress,1990-11-06-g-NE,NE
nevada,1990-11-06,g,np,congress,1990-11-06-g-NV,NV
new hampshire,1990-11-06,g,np,congress,1990-11-06-g-NH,NH
new jersey,1990-11-06,g,np,congress,1990-11-06-g-NJ,NJ
new mexico,1990-11-06,g,np,congress,1990-11-06-g-NM,NM
new york,1990-11-06,g,np,congress,1990-11-06-g-NY,NY
north carolina,1990-11-06,g,np,congress,1990-11-06-g-NC,NC
north dakota,1990-11-06,g,np,congress,1990-11-06-g-ND,ND
ohio,1990-11-06,g,np,congress,1990-11-06-g-OH,OH
oklahoma,1990-11-06,g,np,congress,1990-11-06-g-OK,OK
oregon,1990-11-06,g,np,congress,1990-11-06-g-OR,OR
maryland,1990-11-06,g,np,congress,1990-11-06-g-MD,MD
massachusetts,1990-11-06,g,np,congress,1990-11-06-g-MA,MA
michigan,1990-11-06,g,np,congress,1990-11-06-g-MI,MI
minnesota,1990-11-06,g,np,congress,1990-11-06-g-MN,MN
mississippi,1990-11-06,g,np,congress,1990-11-06-g-MS,MS
missouri,1990-11-06,g,np,congress,1990-11-06-g-MO,MO
pennsylvania,1990-11-06,g,np,congress,1990-11-06-g-PA,PA
rhode island,1990-11-06,g,np,congress,1990-11-06-g-RI,RI
south carolina,1990-11-06,g,np,congress,1990-11-06-g-SC,SC
south dakota,1990-11-06,g,np,congress,1990-11-06-g-SD,SD
tennessee,1990-11-06,g,np,congress,1990-11-06-g-TN,TN
texas,1990-11-06,g,np,congress,1990-11-06-g-TX,TX
utah,1990-11-06,g,np,congress,1990-11-06-g-UT,UT
vermont,1990-11-06,g,np,congress,1990-11-06-g-VT,VT
virginia,1990-11-06,g,np,congress,1990-11-06-g-VA,VA
washington,1990-11-06,g,np,congress,1990-11-06-g-WA,WA
west virginia,1990-11-06,g,np,congress,1990-11-06-g-WV,WV
wisconsin,1990-11-06,g,np,congress,1990-11-06-g-WI,WI
wyoming,1990-11-06,g,np,congress,1990-11-06-g-WY,WY
alaska,1990-11-06,g,np,congress,1990-11-06-g-AK,AK
hawaii,1990-11-06,g,np,congress,1990-11-06-g-HI,HI
guam,1990-11-06,g,np,congress,1990-11-06-g-GU,GU
american samoa,1990-11-06,g,np,congress,1990-11-06-g-AS,AS
northern mariana islands,1990-11-06,g,np,congress,1990-11-06-g-MP,MP
virgin islands,1990-11-06,g,np,congress,1990-11-06-g-VI,VI
puerto rico,1990-11-06,g,np,congress,1990-11-06-g-PR,PR
alabama,1992-11-03,g,np,congress,1992-11-03-g-AL,AL
arizona,1992-11-03,g,np,congress,1992-11-03-g-AZ,AZ
arkansas,1992-11-03,g,np,congress,1992-11-03-g-AR,AR
california,1992-11-03,g,np,congress,1992-11-03-g-CA,CA
colorado,1992-11-03,g,np,congress,1992-11-03-g-CO,CO
connecticut,1992-11-03,g,np,congress,1992-11-03-g-CT,CT
delaware,1992-11-03,g,np,congress,1992-11-03-g-DE,DE
district of columbia,1992-11-03,g,np,congress,1992-11-03-g-DC,DC
florida,1992-11-03,g,np,congress,1992-11-03-g-FL,FL
georgia,1992-11-03,g,np,congress,1992-11-03-g-GA,GA
idaho,1992-11-03,g,np,congress,1992-11-03-g-ID,ID
illinois,1992-11-03,g,np,congress,1992-11-03-g-IL,IL
indiana,1992-11-03,g,np,congress,1992-11-03-g-IN,IN
iowa,1992-11-03,g,np,congress,1992-11-03-g-IA,IA
kansas,1992-11-03,g,np,congress,1992-11-03-g-KS,KS
kentucky,1992-11-03,g,np,congress,1992-11-03-g-KY,KY
louisiana,1992-11-03,g,np,congress,1992-11-03-g-LA,LA
maine,1992-11-03,g,np,congress,1992-11-03-g-ME,ME
montana,1992-11-03,g,np,congress,1992-11-03-g-MT,MT
nebraska,1992-11-03,g,np,congress,1992-11-03-g-NE,NE
nevada,1992-11-03,g,np,congress,1992-11-03-g-NV,NV
new hampshire,1992-11-03,g,np,congress,1992-11-03-g-NH,NH
new jersey,1992-11-03,g,np,congress,1992-11-03-g-NJ,NJ
new mexico,1992-11-03,g,np,congress,1992-11-03-g-NM,NM
new york,1992-11-03,g,np,congress,1992-11-03-g-NY,NY
north carolina,1992-11-03,g,np,congress,1992-11-03-g-NC,NC
north dakota,1992-11-03,g,np,congress,1992-11-03-g-ND,ND
ohio,1992-11-03,g,np,congress,1992-11-03-g-OH,OH
oklahoma,1992-11-03,g,np,congress,1992-11-03-g-OK,OK
oregon,1992-11-03,g,np,congress,1992-11-03-g-OR,OR
maryland,1992-11-03,g,np,congress,1992-11-03-g-MD,MD
massachusetts,1992-11-03,g,np,congress,1992-11-03-g-MA,MA
michigan,1992-11-03,g,np,congress,1992-11-03-g-MI,MI
minnesota,1992-11-03,g,np,congress,1992-11-03-g-MN,MN
mississippi,1992-11-03,g,np,congress,1992-11-03-g-MS,MS
missouri,1992-11-03,g,np,congress,1992-11-03-g-MO,MO
pennsylvania,1992-11-03,g,np,congress,1992-11-03-g-PA,PA
rhode island,1992-11-03,g,np,congress,1992-11-03-g-RI,RI
south carolina,1992-11-03,g,np,congress,1992-11-03-g-SC,SC
south dakota,1992-11-03,g,np,congress,1992-11-03-g-SD,SD
tennessee,1992-11-03,g,np,congress,1992-11-03-g-TN,TN
texas,1992-11-03,g,np,congress,1992-11-03-g-TX,TX
utah,1992-11-03,g,np,congress,1992-11-03-g-UT,UT
vermont,1992-11-03,g,np,congress,1992-11-03-g-VT,VT
virginia,1992-11-03,g,np,congress,1992-11-03-g-VA,VA
washington,1992-11-03,g,np,congress,1992-11-03-g-WA,WA
west virginia,1992-11-03,g,np,congress,1992-11-03-g-WV,WV
wisconsin,1992-11-03,g,np,congress,1992-11-03-g-WI,WI
wyoming,1992-11-03,g,np,congress,1992-11-03-g-WY,WY
alaska,1992-11-03,g,np,congress,1992-11-03-g-AK,AK
hawaii,1992-11-03,g,np,congress,1992-11-03-g-HI,HI
guam,1992-11-03,g,np,congress,1992-11-03-g-GU,GU
american samoa,1992-11-03,g,np,congress,1992-11-03-g-AS,AS
northern mariana islands,1992-11-03,g,np,congress,1992-11-03-g-MP,MP
virgin islands,1992-11-03,g,np,congress,1992-11-03-g-VI,VI
puerto rico,1992-11-03,g,np,congress,1992-11-03-g-PR,PR
alabama,1994-11-01,g,np,congress,1994-11-01-g-AL,AL
